index,filename,username,user_url,file_url,freesound_id
1248,13218__annannienann__snaresd-snares-mix-6.wav,annannienann,https://freesound.org/people/annannienann,https://freesound.org/people/annannienann/sounds/13218,13218
1249,13221__annannienann__snaresd-snares-mix-9.wav,annannienann,https://freesound.org/people/annannienann,https://freesound.org/people/annannienann/sounds/13221,13221
1250,144483__strever953__strever-s-drums-p101-120bpm.wav,strever953,https://freesound.org/people/strever953,https://freesound.org/people/strever953/sounds/144483,144483
1251,375421__samulis__snare-snare2-nosnare-roll-ff-1.wav,samulis,https://freesound.org/people/samulis,https://freesound.org/people/samulis/sounds/375421,375421
1252,380203__lunchmoney__snare-buzz-roll-sound-devices-702-senn-k6 1.wav,lunchmoney,https://freesound.org/people/lunchmoney,https://freesound.org/people/lunchmoney/sounds/380203,380203
1253,33155__mattlohkamp__rim1.wav,mattlohkamp,https://freesound.org/people/mattlohkamp,https://freesound.org/people/mattlohkamp/sounds/33155,33155
1254,375395__samulis__snare-snare1-rim-fff-1.wav,samulis,https://freesound.org/people/samulis,https://freesound.org/people/samulis/sounds/375395,375395
1255,375396__samulis__snare-snare1-rimshot-f.wav,samulis,https://freesound.org/people/samulis,https://freesound.org/people/samulis/sounds/375396,375396
1256,375433__samulis__snare-snare2-rimshot-ff-.wav,samulis,https://freesound.org/people/samulis,https://freesound.org/people/samulis/sounds/375433,375433
1257,375433__samulis__snare-snare2-rimshot-ff-1.wav,samulis,https://freesound.org/people/samulis,https://freesound.org/people/samulis/sounds/375433,375433
1258,77294__bigjoedrummer__rock-beat-loop-5-hiphop-ride-hangsnare-fill.wav,bigjoedrummer,https://freesound.org/people/bigjoedrummer,https://freesound.org/people/bigjoedrummer/sounds/77294,77294
1259,77305__bigjoedrummer__buzz-roll 1.wav,bigjoedrummer,https://freesound.org/people/bigjoedrummer,https://freesound.org/people/bigjoedrummer/sounds/77305,77305
1260,77305__bigjoedrummer__buzz-roll 2.wav,bigjoedrummer,https://freesound.org/people/bigjoedrummer,https://freesound.org/people/bigjoedrummer/sounds/77305,77305
1261,82281__kevoy__acoustic-snare-rimshot.wav,kevoy,https://freesound.org/people/kevoy,https://freesound.org/people/kevoy/sounds/82281,82281
1262,114221__lewk__tabla-beat-5.wav,lewk,https://freesound.org/people/lewk,https://freesound.org/people/lewk/sounds/114221,114221
1263,114223__lewk__tabla-fill-0.wav,lewk,https://freesound.org/people/lewk,https://freesound.org/people/lewk/sounds/114223,114223
1264,114227__lewk__table-beat-1.wav,lewk,https://freesound.org/people/lewk,https://freesound.org/people/lewk/sounds/114227,114227
1265,1984__rhumphries__rbh-126bpm-tabla-07.wav,rhumphries,https://freesound.org/people/rhumphries,https://freesound.org/people/rhumphries/sounds/1984,1984
1266,1986__rhumphries__rbh-126bpm-tabla-10.wav,rhumphries,https://freesound.org/people/rhumphries,https://freesound.org/people/rhumphries/sounds/1986,1986
1267,208557__moca__plastic-bag-drum-4-3.wav,moca,https://freesound.org/people/moca,https://freesound.org/people/moca/sounds/208557,208557
1268,208573__moca__plastic-bag-drum-11.wav,moca,https://freesound.org/people/moca,https://freesound.org/people/moca/sounds/208573,208573
1269,242591__lezaarth__tabla-loop-4bars-90bpm.wav,lezaarth,https://freesound.org/people/lezaarth,https://freesound.org/people/lezaarth/sounds/242591,242591
1270,318759__nemaavla__safari-loop.wav,nemaavla,https://freesound.org/people/nemaavla,https://freesound.org/people/nemaavla/sounds/318759,318759
1271,119497__ingudios__trash-can-timpani-1.wav,ingudios,https://freesound.org/people/ingudios,https://freesound.org/people/ingudios/sounds/119497,119497
1272,119498__ingudios__trash-can-timpani-2.wav,ingudios,https://freesound.org/people/ingudios,https://freesound.org/people/ingudios/sounds/119498,119498
1273,369394__terry93d__timpani-c2.wav,terry93d,https://freesound.org/people/terry93d,https://freesound.org/people/terry93d/sounds/369394,369394
1274,373918__samulis__timpani-f3-timpani5-hit-v3-rr1-sum.wav,samulis,https://freesound.org/people/samulis,https://freesound.org/people/samulis/sounds/373918,373918
1275,373932__samulis__timpani-f3-timpani5-hit-v3-rr2-sum.wav,samulis,https://freesound.org/people/samulis,https://freesound.org/people/samulis/sounds/373932,373932
1276,373934__samulis__timpani-c-3-timpani3-hit-v4-rr2-sum.wav,samulis,https://freesound.org/people/samulis,https://freesound.org/people/samulis/sounds/373934,373934
1277,373944__samulis__timpani-rolls-a-2-timpani2-roll-v5-rr1-sum 1.wav,samulis,https://freesound.org/people/samulis,https://freesound.org/people/samulis/sounds/373944,373944
1278,373946__samulis__timpani-rolls-e3-timpani4-roll-v5-rr1-sum 1.wav,samulis,https://freesound.org/people/samulis,https://freesound.org/people/samulis/sounds/373946,373946
1279,52247__shaktiman__boilerhit1.wav,shaktiman,https://freesound.org/people/shaktiman,https://freesound.org/people/shaktiman/sounds/52247,52247
1280,112507__cdiupe__gong.wav,cdiupe,https://freesound.org/people/cdiupe,https://freesound.org/people/cdiupe/sounds/112507,112507
1281,127265__funnyman374__gong.wav,funnyman374,https://freesound.org/people/funnyman374,https://freesound.org/people/funnyman374/sounds/127265,127265
1282,209398__samulis__gong-loud-hit 1.wav,samulis,https://freesound.org/people/samulis,https://freesound.org/people/samulis/sounds/209398,209398
1283,209919__veiler__gong-veilered-32-bit.wav,veiler,https://freesound.org/people/veiler,https://freesound.org/people/veiler/sounds/209919,209919
1284,222232__ajaysm__daluo-45.wav,ajaysm,https://freesound.org/people/ajaysm,https://freesound.org/people/ajaysm/sounds/222232,222232
1285,222233__ajaysm__daluo-46.wav,ajaysm,https://freesound.org/people/ajaysm,https://freesound.org/people/ajaysm/sounds/222233,222233
1286,24614__anamorphosis__gmb-gong-wadon.wav,anamorphosis,https://freesound.org/people/anamorphosis,https://freesound.org/people/anamorphosis/sounds/24614,24614
1287,368076__ylearkisto__gongi-itamainen-lyonti-gong-oriental-medium-size-metal-various-hits 1.wav,ylearkisto,https://freesound.org/people/ylearkisto,https://freesound.org/people/ylearkisto/sounds/368076,368076
1288,51837__timdrussell__gong.wav,timdrussell,https://freesound.org/people/timdrussell,https://freesound.org/people/timdrussell/sounds/51837,51837
1289,117066__tuberatanka__glockenspiel2 1.wav,tuberatanka,https://freesound.org/people/tuberatanka,https://freesound.org/people/tuberatanka/sounds/117066,117066
1290,117066__tuberatanka__glockenspiel2 2.wav,tuberatanka,https://freesound.org/people/tuberatanka,https://freesound.org/people/tuberatanka/sounds/117066,117066
1291,121028__thirsk__130-glockenspiel-2.wav,thirsk,https://freesound.org/people/thirsk,https://freesound.org/people/thirsk/sounds/121028,121028
1292,146082__jamieblam__1f-hard.wav,jamieblam,https://freesound.org/people/jamieblam,https://freesound.org/people/jamieblam/sounds/146082,146082
1293,332932__bbatv__gentle-glockenspiel.wav,bbatv,https://freesound.org/people/bbatv,https://freesound.org/people/bbatv/sounds/332932,332932
1294,348884__cabled-mess__glockenspiel-15-g3-01.wav,cabled_mess,https://freesound.org/people/cabled_mess,https://freesound.org/people/cabled_mess/sounds/348884,348884
1295,348898__cabled-mess__glockenspiel-27-bb3-04.wav,cabled_mess,https://freesound.org/people/cabled_mess,https://freesound.org/people/cabled_mess/sounds/348898,348898
1296,348919__cabled-mess__glockenspiel-41-e4-02.wav,cabled_mess,https://freesound.org/people/cabled_mess,https://freesound.org/people/cabled_mess/sounds/348919,348919
1297,348924__cabled-mess__glockenspiel-46-f4-04.wav,cabled_mess,https://freesound.org/people/cabled_mess,https://freesound.org/people/cabled_mess/sounds/348924,348924
1298,120541__nickgar__marimba3.wav,nickgar,https://freesound.org/people/nickgar,https://freesound.org/people/nickgar/sounds/120541,120541
1299,216753__snikpohneb__blopady-bloo.wav,snikpohneb,https://freesound.org/people/snikpohneb,https://freesound.org/people/snikpohneb/sounds/216753,216753
1300,216756__snikpohneb__gritcrumble.wav,snikpohneb,https://freesound.org/people/snikpohneb,https://freesound.org/people/snikpohneb/sounds/216756,216756
1301,216758__snikpohneb__clumpehdump.wav,snikpohneb,https://freesound.org/people/snikpohneb,https://freesound.org/people/snikpohneb/sounds/216758,216758
1302,216761__snikpohneb__thimble.wav,snikpohneb,https://freesound.org/people/snikpohneb,https://freesound.org/people/snikpohneb/sounds/216761,216761
1303,261830__setuniman__never-mind-1l23 1.wav,setuniman,https://freesound.org/people/setuniman,https://freesound.org/people/setuniman/sounds/261830,261830
1304,261830__setuniman__never-mind-1l23 2.wav,setuniman,https://freesound.org/people/setuniman,https://freesound.org/people/setuniman/sounds/261830,261830
1305,275763__levelclearer__trava3.wav,levelclearer,https://freesound.org/people/levelclearer,https://freesound.org/people/levelclearer/sounds/275763,275763
1306,380068__plagasul__ecoroam.wav,plagasul,https://freesound.org/people/plagasul,https://freesound.org/people/plagasul/sounds/380068,380068
1307,105229__club-sound__old-fashion-radio-jingle.wav,chimerical,https://freesound.org/people/chimerical,https://freesound.org/people/chimerical/sounds/105229/,105229
1308,116357__atonia__62 1.wav,atonia,https://freesound.org/people/atonia,https://freesound.org/people/atonia/sounds/116357,116357
1309,116359__atonia__64 1.wav,atonia,https://freesound.org/people/atonia,https://freesound.org/people/atonia/sounds/116359,116359
1310,116368__atonia__73 1.wav,atonia,https://freesound.org/people/atonia,https://freesound.org/people/atonia/sounds/116368,116368
1311,116369__atonia__74 1.wav,atonia,https://freesound.org/people/atonia,https://freesound.org/people/atonia/sounds/116369,116369
1312,116381__atonia__86 1.wav,atonia,https://freesound.org/people/atonia,https://freesound.org/people/atonia/sounds/116381,116381
1313,238745__arseniiv__23-s-vibraphone-penta-up-2.wav,arseniiv,https://freesound.org/people/arseniiv,https://freesound.org/people/arseniiv/sounds/238745,238745
1314,238746__arseniiv__22-s-vibraphone-penta-up-1.wav,arseniiv,https://freesound.org/people/arseniiv,https://freesound.org/people/arseniiv/sounds/238746,238746
1315,238747__arseniiv__21-s-vibraphone-penta-down-1.wav,arseniiv,https://freesound.org/people/arseniiv,https://freesound.org/people/arseniiv/sounds/238747,238747
1316,108704__the-twink__maraca.wav,The Twink,https://freesound.org/people/The%20Twink,https://freesound.org/people/The%20Twink/sounds/108704/,108704
1317,17277__scuola-rocca-di-botte__manuel-tarquini.wav,scuola_rocca_di_botte,https://freesound.org/people/scuola_rocca_di_botte,https://freesound.org/people/scuola_rocca_di_botte/sounds/17277,17277
1318,204653__juancamiloorjuela__maraca-pattern.wav,juancamiloorjuela,https://freesound.org/people/juancamiloorjuela,https://freesound.org/people/juancamiloorjuela/sounds/204653,204653
1319,20716__destron__4-shakes-a.wav,destron,https://freesound.org/people/destron,https://freesound.org/people/destron/sounds/20716,20716
1320,263884__jarredgibb__large-bamboo-maraca 1.wav,jarredgibb,https://freesound.org/people/jarredgibb,https://freesound.org/people/jarredgibb/sounds/263884,263884
1321,263884__jarredgibb__large-bamboo-maraca 2.wav,jarredgibb,https://freesound.org/people/jarredgibb,https://freesound.org/people/jarredgibb/sounds/263884,263884
1322,263884__jarredgibb__large-bamboo-maraca 3.wav,jarredgibb,https://freesound.org/people/jarredgibb,https://freesound.org/people/jarredgibb/sounds/263884,263884
1323,263891__jarredgibb__small-bamboo-maraca 1.wav,jarredgibb,https://freesound.org/people/jarredgibb,https://freesound.org/people/jarredgibb/sounds/263891,263891
1324,63613__robinhood76__ae002-maracas-fast-intro-2.wav,robinhood76,https://freesound.org/people/robinhood76,https://freesound.org/people/robinhood76/sounds/63613,63613
1325,210633__ahjteam__tambo-pattern-01.wav,ahjteam,https://freesound.org/people/ahjteam,https://freesound.org/people/ahjteam/sounds/210633,210633
1326,219252__radiopassiveboy__tambourine-loop-135bpm.wav,radiopassiveboy,https://freesound.org/people/radiopassiveboy,https://freesound.org/people/radiopassiveboy/sounds/219252,219252
1327,219257__radiopassiveboy__tambourine-loop-140bpm.wav,radiopassiveboy,https://freesound.org/people/radiopassiveboy,https://freesound.org/people/radiopassiveboy/sounds/219257,219257
1328,219264__radiopassiveboy__tambourine-loop-85bpm.wav,radiopassiveboy,https://freesound.org/people/radiopassiveboy,https://freesound.org/people/radiopassiveboy/sounds/219264,219264
1329,352292__cabled-mess__headless-tambourine-03.wav,cabled_mess,https://freesound.org/people/cabled_mess,https://freesound.org/people/cabled_mess/sounds/352292,352292
1330,382886__pjcohen__tambourine-hit-33.wav,pjcohen,https://freesound.org/people/pjcohen,https://freesound.org/people/pjcohen/sounds/382886,382886
1331,55223__noisecollector__toytambohit.wav,noisecollector,https://freesound.org/people/noisecollector,https://freesound.org/people/noisecollector/sounds/55223,55223
1332,99855__menegass__tmb2.wav,menegass,https://freesound.org/people/menegass,https://freesound.org/people/menegass/sounds/99855,99855
1333,99856__menegass__tmb3.wav,menegass,https://freesound.org/people/menegass,https://freesound.org/people/menegass/sounds/99856,99856
1334,110407__sandyrb__tubular-008.wav,sandyrb,https://freesound.org/people/sandyrb,https://freesound.org/people/sandyrb/sounds/110407,110407
1335,110412__sandyrb__tubular-013.wav,sandyrb,https://freesound.org/people/sandyrb,https://freesound.org/people/sandyrb/sounds/110412,110412
1336,110413__sandyrb__tubular-014.wav,sandyrb,https://freesound.org/people/sandyrb,https://freesound.org/people/sandyrb/sounds/110413,110413
1337,115196__timbre__remix-of-104372-rutgermuller-metal-tube-rolling-www 1.wav,timbre,https://freesound.org/people/timbre,https://freesound.org/people/timbre/sounds/115196,115196
1338,115196__timbre__remix-of-104372-rutgermuller-metal-tube-rolling-www 2.wav,timbre,https://freesound.org/people/timbre,https://freesound.org/people/timbre/sounds/115196,115196
1339,76942__robinhood76__01176-wooden-windbells-on-wind-8 1.wav,robinhood76,https://freesound.org/people/robinhood76,https://freesound.org/people/robinhood76/sounds/76942,76942
1340,76942__robinhood76__01176-wooden-windbells-on-wind-8 2.wav,robinhood76,https://freesound.org/people/robinhood76,https://freesound.org/people/robinhood76/sounds/76942,76942
1341,76942__robinhood76__01176-wooden-windbells-on-wind-8 3.wav,robinhood76,https://freesound.org/people/robinhood76,https://freesound.org/people/robinhood76/sounds/76942,76942
1342,85795__sandyrb__tubular-bell-strike-001.wav,sandyrb,https://freesound.org/people/sandyrb,https://freesound.org/people/sandyrb/sounds/85795,85795
1343,103998__rutgermuller__wood-knocks.wav,rutgermuller,https://freesound.org/people/rutgermuller,https://freesound.org/people/rutgermuller/sounds/103998,103998
1344,104001__rutgermuller__wood-knocks-4.wav,rutgermuller,https://freesound.org/people/rutgermuller,https://freesound.org/people/rutgermuller/sounds/104001,104001
1345,171988__hinzebeat__noise-of-woodenblock.wav,hinzebeat,https://freesound.org/people/hinzebeat,https://freesound.org/people/hinzebeat/sounds/171988,171988
1346,219161__jagadamba__frogblock01.wav,jagadamba,https://freesound.org/people/jagadamba,https://freesound.org/people/jagadamba/sounds/219161,219161
1347,275467__adharca__wooden-rods 1.wav,adharca,https://freesound.org/people/adharca,https://freesound.org/people/adharca/sounds/275467,275467
1348,275467__adharca__wooden-rods 2.wav,adharca,https://freesound.org/people/adharca,https://freesound.org/people/adharca/sounds/275467,275467
1349,319881__theriavirra__drumsticks-pro-mark-l-a-special-dc-march-sticks-no7.wav,theriavirra,https://freesound.org/people/theriavirra,https://freesound.org/people/theriavirra/sounds/319881,319881
1350,53387__dodgy-c__dodgy-c-wood-block.wav,Dodgy C,https://freesound.org/people/Dodgy%20C,https://freesound.org/people/Dodgy%20C/sounds/53387/,53387
1351,53403__calaudio__wood-block.wav,calaudio,https://freesound.org/people/calaudio,https://freesound.org/people/calaudio/sounds/53403,53403
1352,201230__augdog__banjo 1.wav,augdog,https://freesound.org/people/augdog,https://freesound.org/people/augdog/sounds/201230,201230
1353,213094__soundsexciting__synth-banjo 1.wav,soundsexciting,https://freesound.org/people,https://freesound.org/people/soundsexciting/sounds/213094,213094
1354,213094__soundsexciting__synth-banjo 2.wav,soundsexciting,https://freesound.org/people,https://freesound.org/people/soundsexciting/sounds/213094,213094
1355,268979__paulmessier__banjo-tuning 1.wav,paulmessier,https://freesound.org/people/paulmessier,https://freesound.org/people/paulmessier/sounds/268979,268979
1356,361342__adnova__barn-job 1.wav,adnova,https://freesound.org/people/adnova,https://freesound.org/people/adnova/sounds/361342,361342
1357,361342__adnova__barn-job 2.wav,adnova,https://freesound.org/people/adnova,https://freesound.org/people/adnova/sounds/361342,361342
1358,39965__erh__prague-banjo-tuning 1.wav,erh,https://freesound.org/people/erh,https://freesound.org/people/erh/sounds/39965,39965
1359,87070__breekbot__banjo-ish.wav,breekbot,https://freesound.org/people/breekbot,https://freesound.org/people/breekbot/sounds/87070,87070
1360,9038__mistertood__banjo8.wav,mistertood,https://freesound.org/people/mistertood,https://freesound.org/people/mistertood/sounds/9038,9038
1361,183064__quartertone__gtrclass-02f-1s-66-v05.wav,quartertone,https://freesound.org/people/quartertone,https://freesound.org/people/quartertone/sounds/183064,183064
1362,183773__quartertone__gtclhrm-07f-4s-69-v01.wav,quartertone,https://freesound.org/people/quartertone,https://freesound.org/people/quartertone/sounds/183773,183773
1363,24290__noisecollector__yamaha-bm7.wav,noisecollector,https://freesound.org/people/noisecollector,https://freesound.org/people/noisecollector/sounds/24290,24290
1364,250750__joshuaempyre__chill-guitar-with-drums-loop 1.wav,joshuaempyre,https://freesound.org/people/joshuaempyre,https://freesound.org/people/joshuaempyre/sounds/250750,250750
1365,250750__joshuaempyre__chill-guitar-with-drums-loop 2.wav,joshuaempyre,https://freesound.org/people/joshuaempyre,https://freesound.org/people/joshuaempyre/sounds/250750,250750
1366,251101__project16__f1-v1 1.wav,project16,https://freesound.org/people/project16,https://freesound.org/people/project16/sounds/251101,251101
1367,323362__dobroide__20150927-02-riff.wav,dobroide,https://freesound.org/people/dobroide,https://freesound.org/people/dobroide/sounds/323362,323362
1368,64366__noisecollector__test-guitar1.wav,noisecollector,https://freesound.org/people/noisecollector,https://freesound.org/people/noisecollector/sounds/64366,64366
1369,82824__noisecollector__acoustic-flamenco-imitation2.wav,noisecollector,https://freesound.org/people/noisecollector,https://freesound.org/people/noisecollector/sounds/82824,82824
1370,148238__corsica-s__c-s-p-bass-pick-a-2.wav,corsica_s,https://freesound.org/people/corsica_s,https://freesound.org/people/corsica_s/sounds/148238,148238
1371,21133__kirchherr__bass-lick.wav,kirchherr,https://freesound.org/people/kirchherr,https://freesound.org/people/kirchherr/sounds/21133,21133
1372,239652__quartertone__bsgr-17f-2s-55-v05.wav,quartertone,https://freesound.org/people/quartertone,https://freesound.org/people/quartertone/sounds/239652,239652
1373,239720__quartertone__bsgr-19f-2s-57-v02.wav,quartertone,https://freesound.org/people/quartertone,https://freesound.org/people/quartertone/sounds/239720,239720
1374,239875__quartertone__bsgr-16f-1s-59-v02.wav,quartertone,https://freesound.org/people/quartertone,https://freesound.org/people/quartertone/sounds/239875,239875
1375,270769__bcnlab__song4-bass-fa-4-4-120bpms 1.wav,bcnlab,https://freesound.org/people/bcnlab,https://freesound.org/people/bcnlab/sounds/270769,270769
1376,34090__t-quote-mo__d-minor-string-walking-bass 1.wav,t_quote_mo,https://freesound.org/people/t_quote_mo,https://freesound.org/people/t_quote_mo/sounds/34090,34090
1377,45586__walkerbelm__4track-bass-1.wav,walkerbelm,https://freesound.org/people/walkerbelm,https://freesound.org/people/walkerbelm/sounds/45586,45586
1378,8526__pitmusic__tb3-bass-07.wav,pitmusic,https://freesound.org/people/pitmusic,https://freesound.org/people/pitmusic/sounds/8526,8526
1379,11895__medialint__vp795-7thfret-a-e.wav,medialint,https://freesound.org/people/medialint,https://freesound.org/people/medialint/sounds/11895,11895
1380,162988__project16__e3-mf.wav,project16,https://freesound.org/people/project16,https://freesound.org/people/project16/sounds/162988,162988
1381,162997__project16__g3-pp-2.wav,project16,https://freesound.org/people/project16,https://freesound.org/people/project16/sounds/162997,162997
1382,320242__abett__funky-tuna-guitar-100bpm-in-a 1.wav,abett,https://freesound.org/people/abett,https://freesound.org/people/abett/sounds/320242,320242
1383,324907__abett__reggae-rasta-guitar-90-bpm-in-g 1.wav,abett,https://freesound.org/people/abett,https://freesound.org/people/abett/sounds/324907,324907
1384,40529__hubertmichel__gui-8.wav,hubertmichel,https://freesound.org/people/hubertmichel,https://freesound.org/people/hubertmichel/sounds/40529,40529
1385,63900__robinhood76__ga002-suspicious-phrase.wav,robinhood76,https://freesound.org/people/robinhood76,https://freesound.org/people/robinhood76/sounds/63900,63900
1386,64771__casualsamples__guitarras-74.wav,casualsamples,https://freesound.org/people/casualsamples,https://freesound.org/people/casualsamples/sounds/64771,64771
1387,74871__oymaldonado__funk-guitar2 1.wav,oymaldonado,https://freesound.org/people/oymaldonado,https://freesound.org/people/oymaldonado/sounds/74871,74871
1388,102542__timbre__40866-unclesigmund-gslide-excerpt-1 1.wav,timbre,https://freesound.org/people/timbre,https://freesound.org/people/timbre/sounds/102542,102542
1389,173780__mojomills__tape-slide-guitar-8.wav,mojomills,https://freesound.org/people/mojomills,https://freesound.org/people/mojomills/sounds/173780,173780
1390,173819__mojomills__tape-slide-guitar-15.wav,mojomills,https://freesound.org/people/mojomills,https://freesound.org/people/mojomills/sounds/173819,173819
1391,348992__fullmetaljedi__acousticslide03.wav,fullmetaljedi,https://freesound.org/people/fullmetaljedi,https://freesound.org/people/fullmetaljedi/sounds/348992,348992
1392,38459__marvman__slide-lick-1.wav,marvman,https://freesound.org/people/marvman,https://freesound.org/people/marvman/sounds/38459,38459
1393,38462__marvman__slide-lick-2.wav,marvman,https://freesound.org/people/marvman,https://freesound.org/people/marvman/sounds/38462,38462
1394,38466__marvman__slide-lick-6 1.wav,marvman,https://freesound.org/people/marvman,https://freesound.org/people/marvman/sounds/38466,38466
1395,38467__marvman__slide-lick-7.wav,marvman,https://freesound.org/people/marvman,https://freesound.org/people/marvman/sounds/38467,38467
1396,58493__juskiddink__st-slide-guitar-blues-riff-2 1.wav,juskiddink,https://freesound.org/people/juskiddink,https://freesound.org/people/juskiddink/sounds/58493,58493
1397,316697__abett__brit-pop-guitar-95-bpm-in-d 1.wav,abett,https://freesound.org/people/abett,https://freesound.org/people/abett/sounds/316697,316697
1398,47845__godlesswonder__a-maj.wav,godlesswonder,https://freesound.org/people/godlesswonder,https://freesound.org/people/godlesswonder/sounds/47845,47845
1399,47853__godlesswonder__f-maj.wav,godlesswonder,https://freesound.org/people/godlesswonder,https://freesound.org/people/godlesswonder/sounds/47853,47853
1400,47860__godlesswonder__c-min.wav,godlesswonder,https://freesound.org/people/godlesswonder,https://freesound.org/people/godlesswonder/sounds/47860,47860
1401,47863__godlesswonder__d-min.wav,godlesswonder,https://freesound.org/people/godlesswonder,https://freesound.org/people/godlesswonder/sounds/47863,47863
1402,47868__godlesswonder__g-min.wav,godlesswonder,https://freesound.org/people/godlesswonder,https://freesound.org/people/godlesswonder/sounds/47868,47868
1403,82926__noisecollector__acoustic-d-fingerstrumdown.wav,noisecollector,https://freesound.org/people/noisecollector,https://freesound.org/people/noisecollector/sounds/82926,82926
1404,82929__noisecollector__acoustic-d-pickstrumpattern.wav,noisecollector,https://freesound.org/people/noisecollector,https://freesound.org/people/noisecollector/sounds/82929,82929
1405,82930__noisecollector__acoustic-d-pickstrumpattern2.wav,noisecollector,https://freesound.org/people/noisecollector,https://freesound.org/people/noisecollector/sounds/82930,82930
1406,134003__davidkyoku__electric-guitar-tapping.wav,davidkyoku,https://freesound.org/people/davidkyoku,https://freesound.org/people/davidkyoku/sounds/134003,134003
1407,14282__twistedlemon__metal-guitar-riff-dis.wav,twistedlemon,https://freesound.org/people/twistedlemon,https://freesound.org/people/twistedlemon/sounds/14282,14282
1408,207219__musicmannr1__guitar-tapping.wav,musicmannr1,https://freesound.org/people/musicmannr1,https://freesound.org/people/musicmannr1/sounds/207219,207219
1409,233730__toiletrolltube__tapping-one-note-110216.wav,toiletrolltube,https://freesound.org/people/toiletrolltube,https://freesound.org/people/toiletrolltube/sounds/233730,233730
1410,244022__deathtomayo__victory-rock-guitar-tapping.wav,deathtomayo,https://freesound.org/people/deathtomayo,https://freesound.org/people/deathtomayo/sounds/244022,244022
1411,37248__beatloaf__hammer-on-sample.wav,beatloaf,https://freesound.org/people/beatloaf,https://freesound.org/people/beatloaf/sounds/37248,37248
1412,4267__noisecollector__e2hammers.wav,noisecollector,https://freesound.org/people/noisecollector,https://freesound.org/people/noisecollector/sounds/4267,4267
1413,84403__theredshore__fingertaprun.wav,theredshore,https://freesound.org/people/theredshore,https://freesound.org/people/theredshore/sounds/84403,84403
1414,9683__guitarz1970__heavy-hammer.wav,guitarz1970,https://freesound.org/people/guitarz1970,https://freesound.org/people/guitarz1970/sounds/9683,9683
1415,14351__texasmusicforge__feta2.wav,texasmusicforge,https://freesound.org/people/TexasMusicForge/,https://freesound.org/people/TexasMusicForge/sounds/14351/,14351
1416,14355__texasmusicforge__feta6.wav,texasmusicforge,https://freesound.org/people/texasmusicforge,https://freesound.org/people/texasmusicforge/sounds/14355,14355
1417,162700__alvinwhatup2__mandolin-riff-with-ambiance.wav,alvinwhatup2,https://freesound.org/people/alvinwhatup2,https://freesound.org/people/alvinwhatup2/sounds/162700,162700
1418,168659__lucasgonze__home-sweet-home1.wav,lucasgonze,https://freesound.org/people/lucasgonze,https://freesound.org/people/lucasgonze/sounds/168659,168659
1419,168659__lucasgonze__home-sweet-home2.wav,lucasgonze,https://freesound.org/people/lucasgonze,https://freesound.org/people/lucasgonze/sounds/168659,168659
1420,22452__haku-cordero__plucked-strings-1.wav,haku_cordero,https://freesound.org/people/Haku%20Cordero/,https://freesound.org/people/Haku%20Cordero/sounds/22452/,22452
1421,413490__gollybob__mandolin-strum-high-g-chord.wav,gollybob,https://freesound.org/people/gollybob/,https://freesound.org/people/gollybob/sounds/413490/,413490
1422,90058__cottager__sad-mandolin.wav,cottager,https://freesound.org/people/cottager,https://freesound.org/people/cottager/sounds/90058,90058
1423,90058__cottager__sad-mandolin2.wav,cottager,https://freesound.org/people/cottager,https://freesound.org/people/cottager/sounds/90058,90058
1424,124124__xserra__sugroto-roy-chowhury-1.wav,xserra,https://freesound.org/people/xserra,https://freesound.org/people/xserra/sounds/124124,124124
1425,147895__mannhawks__mark-sitar-01.wav,mannhawks,https://freesound.org/people/mannhawks,https://freesound.org/people/mannhawks/sounds/147895,147895
1426,147896__mannhawks__mark-sitar-03.wav,mannhawks,https://freesound.org/people/mannhawks,https://freesound.org/people/mannhawks/sounds/147896,147896
1427,255763__sasli09__sitar-c7-mono.wav,sasli09,https://freesound.org/people/sasli09,https://freesound.org/people/sasli09/sounds/255763,255763
1428,339970__taundolin__sitar.wav,taundolin,https://freesound.org/people/taundolin,https://freesound.org/people/taundolin/sounds/339970,339970
1429,350547__kaiho__more-sitar.wav,kaiho,https://freesound.org/people/kaiho,https://freesound.org/people/kaiho/sounds/350547,350547
1430,36935__kaiho__sitar-tarb-strum.wav,kaiho,https://freesound.org/people/kaiho,https://freesound.org/people/kaiho/sounds/36935,36935
1431,37715__kaiho__sitar-long.wav,kaiho,https://freesound.org/people/kaiho,https://freesound.org/people/kaiho/sounds/37715,37715
1432,42192__cajo__sitar01.wav,cajo,https://freesound.org/people/cajo,https://freesound.org/people/cajo/sounds/42192,42192
1433,110529__turkitron__ukulele-em-c-g-d-100bpm.wav,turkitron,https://freesound.org/people/turkitron,https://freesound.org/people/turkitron/sounds/110529,110529
1434,136954__stomachache__gsharp1.wav,stomachache,https://freesound.org/people/stomachache,https://freesound.org/people/stomachache/sounds/136954,136954
1435,169133__qubodup__ukulele-pling-plang1.wav,qubodup,https://freesound.org/people/qubodup,https://freesound.org/people/qubodup/sounds/169133,169133
1436,169133__qubodup__ukulele-pling-plang2.wav,qubodup,https://freesound.org/people/qubodup,https://freesound.org/people/qubodup/sounds/169133,169133
1437,169133__qubodup__ukulele-pling-plang3.wav,qubodup,https://freesound.org/people/qubodup,https://freesound.org/people/qubodup/sounds/169133,169133
