index,filename,new category name,old category name,username,user_url,file_url,ID
,14282__twistedlemon__metal-guitar-riff-dis.wav,124Music_Musical instrument_Plucked string instrument_Guitar_Tapping (guitar technique),140Music_Musical instrument_Plucked string instrument_Guitar_Tapping (guitar technique),twistedlemon,https://freesound.org/people/twistedlemon,https://freesound.org/people/twistedlemon/sounds/14282,14282
,207219__musicmannr1__guitar-tapping.wav,124Music_Musical instrument_Plucked string instrument_Guitar_Tapping (guitar technique),140Music_Musical instrument_Plucked string instrument_Guitar_Tapping (guitar technique),musicmannr1,https://freesound.org/people/musicmannr1,https://freesound.org/people/musicmannr1/sounds/207219,207219
,233730__toiletrolltube__tapping-one-note-110216.wav,124Music_Musical instrument_Plucked string instrument_Guitar_Tapping (guitar technique),140Music_Musical instrument_Plucked string instrument_Guitar_Tapping (guitar technique),toiletrolltube,https://freesound.org/people/toiletrolltube,https://freesound.org/people/toiletrolltube/sounds/233730,233730
,244022__deathtomayo__victory-rock-guitar-tapping.wav,124Music_Musical instrument_Plucked string instrument_Guitar_Tapping (guitar technique),140Music_Musical instrument_Plucked string instrument_Guitar_Tapping (guitar technique),deathtomayo,https://freesound.org/people/deathtomayo,https://freesound.org/people/deathtomayo/sounds/244022,244022
,37248__beatloaf__hammer-on-sample.wav,124Music_Musical instrument_Plucked string instrument_Guitar_Tapping (guitar technique),140Music_Musical instrument_Plucked string instrument_Guitar_Tapping (guitar technique),beatloaf,https://freesound.org/people/beatloaf,https://freesound.org/people/beatloaf/sounds/37248,37248
,4267__noisecollector__e2hammers.wav,124Music_Musical instrument_Plucked string instrument_Guitar_Tapping (guitar technique),140Music_Musical instrument_Plucked string instrument_Guitar_Tapping (guitar technique),noisecollector,https://freesound.org/people/noisecollector,https://freesound.org/people/noisecollector/sounds/4267,4267
,84403__theredshore__fingertaprun.wav,124Music_Musical instrument_Plucked string instrument_Guitar_Tapping (guitar technique),140Music_Musical instrument_Plucked string instrument_Guitar_Tapping (guitar technique),theredshore,https://freesound.org/people/theredshore,https://freesound.org/people/theredshore/sounds/84403,84403
,9683__guitarz1970__heavy-hammer.wav,124Music_Musical instrument_Plucked string instrument_Guitar_Tapping (guitar technique),140Music_Musical instrument_Plucked string instrument_Guitar_Tapping (guitar technique),guitarz1970,https://freesound.org/people/guitarz1970,https://freesound.org/people/guitarz1970/sounds/9683,9683
,14351__texasmusicforge__feta2.wav,125Music_Musical instrument_Plucked string instrument_Mandolin,141Music_Musical instrument_Plucked string instrument_Mandolin,texasmusicforge,https://freesound.org/people/texasmusicforge,https://freesound.org/people/texasmusicforge/sounds/14351,14351
,14355__texasmusicforge__feta6.wav,125Music_Musical instrument_Plucked string instrument_Mandolin,141Music_Musical instrument_Plucked string instrument_Mandolin,texasmusicforge,https://freesound.org/people/texasmusicforge,https://freesound.org/people/texasmusicforge/sounds/14355,14355
,162700__alvinwhatup2__mandolin-riff-with-ambiance.wav,125Music_Musical instrument_Plucked string instrument_Mandolin,141Music_Musical instrument_Plucked string instrument_Mandolin,alvinwhatup2,https://freesound.org/people/alvinwhatup2,https://freesound.org/people/alvinwhatup2/sounds/162700,162700
,168659__lucasgonze__home-sweet-home1.wav,125Music_Musical instrument_Plucked string instrument_Mandolin,141Music_Musical instrument_Plucked string instrument_Mandolin,lucasgonze,https://freesound.org/people/lucasgonze,https://freesound.org/people/lucasgonze/sounds/168659,168659
,168659__lucasgonze__home-sweet-home2.wav,125Music_Musical instrument_Plucked string instrument_Mandolin,141Music_Musical instrument_Plucked string instrument_Mandolin,lucasgonze,https://freesound.org/people/lucasgonze,https://freesound.org/people/lucasgonze/sounds/168659,168659
,22452__haku-cordero__plucked-strings-1.wav,125Music_Musical instrument_Plucked string instrument_Mandolin,141Music_Musical instrument_Plucked string instrument_Mandolin,Haku Cordero,https://freesound.org/people/Haku%20Cordero,https://freesound.org/people/Haku%20Cordero/sounds/22452/,22452
,90058__cottager__sad-mandolin.wav,125Music_Musical instrument_Plucked string instrument_Mandolin,141Music_Musical instrument_Plucked string instrument_Mandolin,cottager,https://freesound.org/people/cottager,https://freesound.org/people/cottager/sounds/90058,90058
,90058__cottager__sad-mandolin2.wav,125Music_Musical instrument_Plucked string instrument_Mandolin,141Music_Musical instrument_Plucked string instrument_Mandolin,cottager,https://freesound.org/people/cottager,https://freesound.org/people/cottager/sounds/90058,90058
,124124__xserra__sugroto-roy-chowhury-1.wav,126Music_Musical instrument_Plucked string instrument_Sitar,142Music_Musical instrument_Plucked string instrument_Sitar,xserra,https://freesound.org/people/xserra,https://freesound.org/people/xserra/sounds/124124,124124
,147895__mannhawks__mark-sitar-01.wav,126Music_Musical instrument_Plucked string instrument_Sitar,142Music_Musical instrument_Plucked string instrument_Sitar,mannhawks,https://freesound.org/people/mannhawks,https://freesound.org/people/mannhawks/sounds/147895,147895
,147896__mannhawks__mark-sitar-03.wav,126Music_Musical instrument_Plucked string instrument_Sitar,142Music_Musical instrument_Plucked string instrument_Sitar,mannhawks,https://freesound.org/people/mannhawks,https://freesound.org/people/mannhawks/sounds/147896,147896
,255763__sasli09__sitar-c7-mono.wav,126Music_Musical instrument_Plucked string instrument_Sitar,142Music_Musical instrument_Plucked string instrument_Sitar,sasli09,https://freesound.org/people/sasli09,https://freesound.org/people/sasli09/sounds/255763,255763
,339970__taundolin__sitar.wav,126Music_Musical instrument_Plucked string instrument_Sitar,142Music_Musical instrument_Plucked string instrument_Sitar,taundolin,https://freesound.org/people/taundolin,https://freesound.org/people/taundolin/sounds/339970,339970
,350547__kaiho__more-sitar.wav,126Music_Musical instrument_Plucked string instrument_Sitar,142Music_Musical instrument_Plucked string instrument_Sitar,kaiho,https://freesound.org/people/kaiho,https://freesound.org/people/kaiho/sounds/350547,350547
,36935__kaiho__sitar-tarb-strum.wav,126Music_Musical instrument_Plucked string instrument_Sitar,142Music_Musical instrument_Plucked string instrument_Sitar,kaiho,https://freesound.org/people/kaiho,https://freesound.org/people/kaiho/sounds/36935,36935
,37715__kaiho__sitar-long.wav,126Music_Musical instrument_Plucked string instrument_Sitar,142Music_Musical instrument_Plucked string instrument_Sitar,kaiho,https://freesound.org/people/kaiho,https://freesound.org/people/kaiho/sounds/37715,37715
,42192__cajo__sitar01.wav,126Music_Musical instrument_Plucked string instrument_Sitar,142Music_Musical instrument_Plucked string instrument_Sitar,cajo,https://freesound.org/people/cajo,https://freesound.org/people/cajo/sounds/42192,42192
,110529__turkitron__ukulele-em-c-g-d-100bpm.wav,127Music_Musical instrument_Plucked string instrument_Ukulele,143Music_Musical instrument_Plucked string instrument_Ukulele,turkitron,https://freesound.org/people/turkitron,https://freesound.org/people/turkitron/sounds/110529,110529
,136954__stomachache__gsharp1.wav,127Music_Musical instrument_Plucked string instrument_Ukulele,143Music_Musical instrument_Plucked string instrument_Ukulele,stomachache,https://freesound.org/people/stomachache,https://freesound.org/people/stomachache/sounds/136954,136954
,169133__qubodup__ukulele-pling-plang1.wav,127Music_Musical instrument_Plucked string instrument_Ukulele,143Music_Musical instrument_Plucked string instrument_Ukulele,qubodup,https://freesound.org/people/qubodup,https://freesound.org/people/qubodup/sounds/169133,169133
,169133__qubodup__ukulele-pling-plang2.wav,127Music_Musical instrument_Plucked string instrument_Ukulele,143Music_Musical instrument_Plucked string instrument_Ukulele,qubodup,https://freesound.org/people/qubodup,https://freesound.org/people/qubodup/sounds/169133,169133
,169133__qubodup__ukulele-pling-plang3.wav,127Music_Musical instrument_Plucked string instrument_Ukulele,143Music_Musical instrument_Plucked string instrument_Ukulele,qubodup,https://freesound.org/people/qubodup,https://freesound.org/people/qubodup/sounds/169133,169133
,173122__steef__ukulele.wav,127Music_Musical instrument_Plucked string instrument_Ukulele,143Music_Musical instrument_Plucked string instrument_Ukulele,_steef,https://freesound.org/people/_steef,https://freesound.org/people/_steef/sounds/173122/,173122
,177258__sergeeo__ukulele-chord-4-acorde-de-ukelele-4.wav,127Music_Musical instrument_Plucked string instrument_Ukulele,143Music_Musical instrument_Plucked string instrument_Ukulele,sergeeo,https://freesound.org/people/sergeeo,https://freesound.org/people/sergeeo/sounds/177258,177258
,238076__yourliver__ukewave.wav,127Music_Musical instrument_Plucked string instrument_Ukulele,143Music_Musical instrument_Plucked string instrument_Ukulele,yourliver,https://freesound.org/people/yourliver,https://freesound.org/people/yourliver/sounds/238076,238076
,387089__dominicrazlaff__ukulele-c-f-c-g.wav,127Music_Musical instrument_Plucked string instrument_Ukulele,143Music_Musical instrument_Plucked string instrument_Ukulele,dominicrazlaff,https://freesound.org/people/dominicrazlaff,https://freesound.org/people/dominicrazlaff/sounds/387089,387089
,242022__samulis__fretless-zither-full-gliss.wav,128Music_Musical instrument_Plucked string instrument_Zither,144Music_Musical instrument_Plucked string instrument_Zither,samulis,https://freesound.org/people/samulis,https://freesound.org/people/samulis/sounds/242022,242022
,24552__spt3125__kayageum1-a3.wav,128Music_Musical instrument_Plucked string instrument_Zither,144Music_Musical instrument_Plucked string instrument_Zither,spt3125,https://freesound.org/people/spt3125,https://freesound.org/people/spt3125/sounds/24552,24552
,24559__spt3125__kayageum1-c4.wav,128Music_Musical instrument_Plucked string instrument_Zither,144Music_Musical instrument_Plucked string instrument_Zither,spt3125,https://freesound.org/people/spt3125,https://freesound.org/people/spt3125/sounds/24559,24559
,24560__spt3125__kayageum1-c5.wav,128Music_Musical instrument_Plucked string instrument_Zither,144Music_Musical instrument_Plucked string instrument_Zither,spt3125,https://freesound.org/people/spt3125,https://freesound.org/people/spt3125/sounds/24560,24560
,24563__spt3125__kayageum1-d4.wav,128Music_Musical instrument_Plucked string instrument_Zither,144Music_Musical instrument_Plucked string instrument_Zither,spt3125,https://freesound.org/people/spt3125,https://freesound.org/people/spt3125/sounds/24563,24563
,24573__spt3125__kayageum1-g4.wav,128Music_Musical instrument_Plucked string instrument_Zither,144Music_Musical instrument_Plucked string instrument_Zither,spt3125,https://freesound.org/people/spt3125,https://freesound.org/people/spt3125/sounds/24573,24573
,260953__jamesabdulrahman__zither-and-homemade-contact-mic.wav,128Music_Musical instrument_Plucked string instrument_Zither,144Music_Musical instrument_Plucked string instrument_Zither,jamesabdulrahman,https://freesound.org/people/jamesabdulrahman,https://freesound.org/people/jamesabdulrahman/sounds/260953,260953
,65876__bosone__zither-chord-d-2.wav,128Music_Musical instrument_Plucked string instrument_Zither,144Music_Musical instrument_Plucked string instrument_Zither,bosone,https://freesound.org/people/bosone,https://freesound.org/people/bosone/sounds/65876,65876
,78658__juskiddink__zither.wav,128Music_Musical instrument_Plucked string instrument_Zither,144Music_Musical instrument_Plucked string instrument_Zither,juskiddink,https://freesound.org/people/juskiddink,https://freesound.org/people/juskiddink/sounds/78658,78658
,151822__templeofhades__scratch-sample_1.wav,129Music_Musical instrument_Scratching (performance technique),145Music_Musical instrument_Scratching (performance technique),templeofhades,https://freesound.org/people/templeofhades,https://freesound.org/people/templeofhades/sounds/151822,151822
,151822__templeofhades__scratch-sample_2.wav,129Music_Musical instrument_Scratching (performance technique),145Music_Musical instrument_Scratching (performance technique),templeofhades,https://freesound.org/people/templeofhades,https://freesound.org/people/templeofhades/sounds/151822,151822
,164808__touchassembly__93bpm-jackgarrison-scratch-dubs1_1.wav,129Music_Musical instrument_Scratching (performance technique),145Music_Musical instrument_Scratching (performance technique),touchassembly,https://freesound.org/people/touchassembly,https://freesound.org/people/touchassembly/sounds/164808,164808
,164808__touchassembly__93bpm-jackgarrison-scratch-dubs1_2.wav,129Music_Musical instrument_Scratching (performance technique),145Music_Musical instrument_Scratching (performance technique),touchassembly,https://freesound.org/people/touchassembly,https://freesound.org/people/touchassembly/sounds/164808,164808
,164808__touchassembly__93bpm-jackgarrison-scratch-dubs1_3.wav,129Music_Musical instrument_Scratching (performance technique),145Music_Musical instrument_Scratching (performance technique),touchassembly,https://freesound.org/people/touchassembly,https://freesound.org/people/touchassembly/sounds/164808,164808
,195041__zagi2__dj-scratchin-intro.wav,129Music_Musical instrument_Scratching (performance technique),145Music_Musical instrument_Scratching (performance technique),zagi2,https://freesound.org/people/zagi2,https://freesound.org/people/zagi2/sounds/195041,195041
,238567__bronxio__example-of-the-sample-scratch-uh-paaah-1-with-a-beat_1.wav,129Music_Musical instrument_Scratching (performance technique),145Music_Musical instrument_Scratching (performance technique),bronxio,https://freesound.org/people/bronxio,https://freesound.org/people/bronxio/sounds/238567,238567
,257777__xtrgamr__vinyl-scratch.wav,129Music_Musical instrument_Scratching (performance technique),145Music_Musical instrument_Scratching (performance technique),xtrgamr,https://freesound.org/people/xtrgamr,https://freesound.org/people/xtrgamr/sounds/257777,257777
,377774__g-m-d-three__scratch-g-001.wav,129Music_Musical instrument_Scratching (performance technique),145Music_Musical instrument_Scratching (performance technique),g_m_d_three,https://freesound.org/people/g_m_d_three,https://freesound.org/people/g_m_d_three/sounds/377774,377774
,116315__garuda1982__big-singing-bowl.wav,130Music_Musical instrument_Singing bowl,147Music_Musical instrument_Singing bowl,garuda1982,https://freesound.org/people/garuda1982,https://freesound.org/people/garuda1982/sounds/116315,116315
,128369__volivieri__singing-bowl.wav,130Music_Musical instrument_Singing bowl,147Music_Musical instrument_Singing bowl,volivieri,https://freesound.org/people/volivieri,https://freesound.org/people/volivieri/sounds/128369,128369
,138667__cpt-asteroid__sound-bowl-belly-a2.wav,130Music_Musical instrument_Singing bowl,147Music_Musical instrument_Singing bowl,cpt_asteroid,https://freesound.org/people/cpt_asteroid,https://freesound.org/people/cpt_asteroid/sounds/138667,138667
,138668__cpt-asteroid__bell-rub-fx-reverse-edit-g-4.wav,130Music_Musical instrument_Singing bowl,147Music_Musical instrument_Singing bowl,cpt_asteroid,https://freesound.org/people/cpt_asteroid,https://freesound.org/people/cpt_asteroid/sounds/138668,138668
,138671__cpt-asteroid__sound-bowl-head-right-g-3.wav,130Music_Musical instrument_Singing bowl,147Music_Musical instrument_Singing bowl,cpt_asteroid,https://freesound.org/people/cpt_asteroid,https://freesound.org/people/cpt_asteroid/sounds/138671,138671
,138677__cpt-asteroid__sound-bowl-knee-right-f-2.wav,130Music_Musical instrument_Singing bowl,147Music_Musical instrument_Singing bowl,cpt_asteroid,https://freesound.org/people/cpt_asteroid,https://freesound.org/people/cpt_asteroid/sounds/138677,138677
,193039__the-very-real-horst__zymbel.wav,130Music_Musical instrument_Singing bowl,147Music_Musical instrument_Singing bowl,the_very_real_horst,https://freesound.org/people/the_very_real_horst,https://freesound.org/people/the_very_real_horst/sounds/193039,193039
,202018__ryancacophony__singing-bell-hit-1.wav,130Music_Musical instrument_Singing bowl,147Music_Musical instrument_Singing bowl,ryancacophony,https://freesound.org/people/ryancacophony,https://freesound.org/people/ryancacophony/sounds/202018,202018
,42095__fauxpress__bell-meditation.wav,130Music_Musical instrument_Singing bowl,147Music_Musical instrument_Singing bowl,fauxpress,https://freesound.org/people/fauxpress,https://freesound.org/people/fauxpress/sounds/42095,42095
,119008__realtheremin__scifi-ether-b.wav,131Music_Musical instrument_Theremin,148Music_Musical instrument_Theremin,realtheremin,https://freesound.org/people/realtheremin,https://freesound.org/people/realtheremin/sounds/119008,119008
,119011__realtheremin__scifi-scare-a.wav,131Music_Musical instrument_Theremin,148Music_Musical instrument_Theremin,realtheremin,https://freesound.org/people/realtheremin,https://freesound.org/people/realtheremin/sounds/119011,119011
,138157__timbre__before-after-remix-of-138147-juskiddink-musical-saw1.wav,131Music_Musical instrument_Theremin,148Music_Musical instrument_Theremin,timbre,https://freesound.org/people/timbre,https://freesound.org/people/timbre/sounds/138157,138157
,140092__juskiddink__musical-saw2.wav,131Music_Musical instrument_Theremin,148Music_Musical instrument_Theremin,juskiddink,https://freesound.org/people/juskiddink,https://freesound.org/people/juskiddink/sounds/140092,140092
,144989__thatjeffcarter__jovian-synth-4.wav,131Music_Musical instrument_Theremin,148Music_Musical instrument_Theremin,thatjeffcarter,https://freesound.org/people/thatjeffcarter,https://freesound.org/people/thatjeffcarter/sounds/144989,144989
,168885__zarkonnen__sci-fi-sensors.wav,131Music_Musical instrument_Theremin,148Music_Musical instrument_Theremin,zarkonnen,https://freesound.org/people/zarkonnen,https://freesound.org/people/zarkonnen/sounds/168885,168885
,1736__atonalnoise__classic02.wav,131Music_Musical instrument_Theremin,148Music_Musical instrument_Theremin,atonalnoise,https://freesound.org/people/atonalnoise,https://freesound.org/people/atonalnoise/sounds/1736,1736
,1737__atonalnoise__classic03.wav,131Music_Musical instrument_Theremin,148Music_Musical instrument_Theremin,atonalnoise,https://freesound.org/people/atonalnoise,https://freesound.org/people/atonalnoise/sounds/1737,1737
,7650__noisecollector__theremin4pingpongverb.wav,131Music_Musical instrument_Theremin,148Music_Musical instrument_Theremin,noisecollector,https://freesound.org/people/noisecollector,https://freesound.org/people/noisecollector/sounds/7650,7650
,154301__carlos-vaquero__bassoon-a-3-staccato-non-vibrato.wav,132Music_Musical instrument_Wind instrument_ woodwind instrument_Bassoon,149Music_Musical instrument_Wind instrument_ woodwind instrument_Bassoon,carlos_vaquero,https://freesound.org/people/carlos_vaquero,https://freesound.org/people/carlos_vaquero/sounds/154301,154301
,154346__carlos-vaquero__bassoon-f-3-tenuto-vibrato.wav,132Music_Musical instrument_Wind instrument_ woodwind instrument_Bassoon,149Music_Musical instrument_Wind instrument_ woodwind instrument_Bassoon,carlos_vaquero,https://freesound.org/people/carlos_vaquero,https://freesound.org/people/carlos_vaquero/sounds/154346,154346
,154347__carlos-vaquero__bassoon-f-3-tenuto-vibrato.wav,132Music_Musical instrument_Wind instrument_ woodwind instrument_Bassoon,149Music_Musical instrument_Wind instrument_ woodwind instrument_Bassoon,carlos_vaquero,https://freesound.org/people/carlos_vaquero,https://freesound.org/people/carlos_vaquero/sounds/154347,154347
,372624__samulis__bassoon-staccato-e4-psbassoon-e3-v1-rr1.wav,132Music_Musical instrument_Wind instrument_ woodwind instrument_Bassoon,149Music_Musical instrument_Wind instrument_ woodwind instrument_Bassoon,samulis,https://freesound.org/people/samulis,https://freesound.org/people/samulis/sounds/372624,372624
,372630__samulis__bassoon-staccato-a3-psbassoon-a2-v2-rr1.wav,132Music_Musical instrument_Wind instrument_ woodwind instrument_Bassoon,149Music_Musical instrument_Wind instrument_ woodwind instrument_Bassoon,samulis,https://freesound.org/people/samulis,https://freesound.org/people/samulis/sounds/372630,372630
,372638__samulis__bassoon-staccato-e-2-psbassoon-f1-v2-rr1.wav,132Music_Musical instrument_Wind instrument_ woodwind instrument_Bassoon,149Music_Musical instrument_Wind instrument_ woodwind instrument_Bassoon,samulis,https://freesound.org/people/samulis,https://freesound.org/people/samulis/sounds/372638,372638
,372651__samulis__bassoon-staccato-a-1-psbassoon-a-0-v2-rr2.wav,132Music_Musical instrument_Wind instrument_ woodwind instrument_Bassoon,149Music_Musical instrument_Wind instrument_ woodwind instrument_Bassoon,samulis,https://freesound.org/people/samulis,https://freesound.org/people/samulis/sounds/372651,372651
,372664__samulis__bassoon-sustain-a-1-psbassoon-a-0-v1-1.wav,132Music_Musical instrument_Wind instrument_ woodwind instrument_Bassoon,149Music_Musical instrument_Wind instrument_ woodwind instrument_Bassoon,samulis,https://freesound.org/people/samulis,https://freesound.org/people/samulis/sounds/372664,372664
,372681__samulis__bassoon-sustain-c3-psbassoon-c2-v2-1.wav,132Music_Musical instrument_Wind instrument_ woodwind instrument_Bassoon,149Music_Musical instrument_Wind instrument_ woodwind instrument_Bassoon,samulis,https://freesound.org/people/samulis,https://freesound.org/people/samulis/sounds/372681,372681
,248403__mtg__clarinet-b3.wav,133Music_Musical instrument_Wind instrument_ woodwind instrument_Clarinet,150Music_Musical instrument_Wind instrument_ woodwind instrument_Clarinet,mtg,https://freesound.org/people/mtg,https://freesound.org/people/mtg/sounds/248403,248403
,248551__mtg__clarinet-d-5-bad-pitch-stability-vibrato.wav,133Music_Musical instrument_Wind instrument_ woodwind instrument_Clarinet,150Music_Musical instrument_Wind instrument_ woodwind instrument_Clarinet,mtg,https://freesound.org/people/mtg,https://freesound.org/people/mtg/sounds/248551,248551
,248735__mtg__clarinet-e4.wav,133Music_Musical instrument_Wind instrument_ woodwind instrument_Clarinet,150Music_Musical instrument_Wind instrument_ woodwind instrument_Clarinet,mtg,https://freesound.org/people/mtg,https://freesound.org/people/mtg/sounds/248735,248735
,248838__mtg__clarinet-g-3-bad-attack-too-strong.wav,133Music_Musical instrument_Wind instrument_ woodwind instrument_Clarinet,150Music_Musical instrument_Wind instrument_ woodwind instrument_Clarinet,mtg,https://freesound.org/people/mtg,https://freesound.org/people/mtg/sounds/248838,248838
,356659__mtg__clarinet-e3-bad-attack-too-strong.wav,133Music_Musical instrument_Wind instrument_ woodwind instrument_Clarinet,150Music_Musical instrument_Wind instrument_ woodwind instrument_Clarinet,mtg,https://freesound.org/people/mtg,https://freesound.org/people/mtg/sounds/356659,356659
,356801__mtg__clarinet-f3-bad-timbre-errors.wav,133Music_Musical instrument_Wind instrument_ woodwind instrument_Clarinet,150Music_Musical instrument_Wind instrument_ woodwind instrument_Clarinet,mtg,https://freesound.org/people/mtg,https://freesound.org/people/mtg/sounds/356801,356801
,356958__mtg__clarinet-g-natural-minor.wav,133Music_Musical instrument_Wind instrument_ woodwind instrument_Clarinet,150Music_Musical instrument_Wind instrument_ woodwind instrument_Clarinet,mtg,https://freesound.org/people/mtg,https://freesound.org/people/mtg/sounds/356958,356958
,357255__mtg__clarinet-dsharp-major-bad-pitch-staccato.wav,133Music_Musical instrument_Wind instrument_ woodwind instrument_Clarinet,150Music_Musical instrument_Wind instrument_ woodwind instrument_Clarinet,mtg,https://freesound.org/people/mtg,https://freesound.org/people/mtg/sounds/357255,357255
,357272__mtg__clarinet-c-natural-minor-bad-tempo-legato.wav,133Music_Musical instrument_Wind instrument_ woodwind instrument_Clarinet,150Music_Musical instrument_Wind instrument_ woodwind instrument_Clarinet,mtg,https://freesound.org/people/mtg,https://freesound.org/people/mtg/sounds/357272,357272
,246592__mtg__overall-quality-of-single-note-flute-e5.wav,134Music_Musical instrument_Wind instrument_ woodwind instrument_Flute,151Music_Musical instrument_Wind instrument_ woodwind instrument_Flute,mtg,https://freesound.org/people/mtg,https://freesound.org/people/mtg/sounds/246592,246592
,246695__mtg__overall-quality-of-single-note-flute-d-6.wav,134Music_Musical instrument_Wind instrument_ woodwind instrument_Flute,151Music_Musical instrument_Wind instrument_ woodwind instrument_Flute,mtg,https://freesound.org/people/mtg,https://freesound.org/people/mtg/sounds/246695,246695
,247038__mtg__overall-quality-of-single-note-flute-g5.wav,134Music_Musical instrument_Wind instrument_ woodwind instrument_Flute,151Music_Musical instrument_Wind instrument_ woodwind instrument_Flute,mtg,https://freesound.org/people/mtg,https://freesound.org/people/mtg/sounds/247038,247038
,328971__luis-s__frasexiao.wav,134Music_Musical instrument_Wind instrument_ woodwind instrument_Flute,151Music_Musical instrument_Wind instrument_ woodwind instrument_Flute,luis_s,https://freesound.org/people/luis_s,https://freesound.org/people/luis_s/sounds/328971,328971
,354391__mtg__flute-csharp5.wav,134Music_Musical instrument_Wind instrument_ woodwind instrument_Flute,151Music_Musical instrument_Wind instrument_ woodwind instrument_Flute,mtg,https://freesound.org/people/mtg,https://freesound.org/people/mtg/sounds/354391,354391
,354413__mtg__flute-d5.wav,134Music_Musical instrument_Wind instrument_ woodwind instrument_Flute,151Music_Musical instrument_Wind instrument_ woodwind instrument_Flute,mtg,https://freesound.org/people/mtg,https://freesound.org/people/mtg/sounds/354413,354413
,354440__mtg__flute-dsharp4.wav,134Music_Musical instrument_Wind instrument_ woodwind instrument_Flute,151Music_Musical instrument_Wind instrument_ woodwind instrument_Flute,mtg,https://freesound.org/people/mtg,https://freesound.org/people/mtg/sounds/354440,354440
,354676__mtg__flute-g-major-bad-pitch-staccato.wav,134Music_Musical instrument_Wind instrument_ woodwind instrument_Flute,151Music_Musical instrument_Wind instrument_ woodwind instrument_Flute,mtg,https://freesound.org/people/mtg,https://freesound.org/people/mtg/sounds/354676,354676
,354814__mtg__flute-g-major.wav,134Music_Musical instrument_Wind instrument_ woodwind instrument_Flute,151Music_Musical instrument_Wind instrument_ woodwind instrument_Flute,mtg,https://freesound.org/people/mtg,https://freesound.org/people/mtg/sounds/354814,354814
,355092__mtg__oboe-d5.wav,135Music_Musical instrument_Wind instrument_ woodwind instrument_Oboe,152Music_Musical instrument_Wind instrument_ woodwind instrument_Oboe,mtg,https://freesound.org/people/mtg,https://freesound.org/people/mtg/sounds/355092,355092
,355129__mtg__oboe-g-5.wav,135Music_Musical instrument_Wind instrument_ woodwind instrument_Oboe,152Music_Musical instrument_Wind instrument_ woodwind instrument_Oboe,mtg,https://freesound.org/people/mtg,https://freesound.org/people/mtg/sounds/355129,355129
,355136__mtg__oboe-d-6.wav,135Music_Musical instrument_Wind instrument_ woodwind instrument_Oboe,152Music_Musical instrument_Wind instrument_ woodwind instrument_Oboe,mtg,https://freesound.org/people/mtg,https://freesound.org/people/mtg/sounds/355136,355136
,355203__mtg__oboe-d4-bad-pitch-bad-timbre-notune.wav,135Music_Musical instrument_Wind instrument_ woodwind instrument_Oboe,152Music_Musical instrument_Wind instrument_ woodwind instrument_Oboe,mtg,https://freesound.org/people/mtg,https://freesound.org/people/mtg/sounds/355203,355203
,373628__samulis__oboe-staccato-e-5-oboe-stacc-f4-v2-rr2-main.wav,135Music_Musical instrument_Wind instrument_ woodwind instrument_Oboe,152Music_Musical instrument_Wind instrument_ woodwind instrument_Oboe,samulis,https://freesound.org/people/samulis,https://freesound.org/people/samulis/sounds/373628,373628
,373632__samulis__oboe-staccato-a-5-oboe-stacc-a-4-v3-rr2-main.wav,135Music_Musical instrument_Wind instrument_ woodwind instrument_Oboe,152Music_Musical instrument_Wind instrument_ woodwind instrument_Oboe,samulis,https://freesound.org/people/samulis,https://freesound.org/people/samulis/sounds/373632,373632
,373647__samulis__oboe-sustain-a-3-oboe-sus-a-2-v3-main.wav,135Music_Musical instrument_Wind instrument_ woodwind instrument_Oboe,152Music_Musical instrument_Wind instrument_ woodwind instrument_Oboe,samulis,https://freesound.org/people/samulis,https://freesound.org/people/samulis/sounds/373647,373647
,373651__samulis__oboe-sustain-d5-oboe-sus-d4-v3-main.wav,135Music_Musical instrument_Wind instrument_ woodwind instrument_Oboe,152Music_Musical instrument_Wind instrument_ woodwind instrument_Oboe,samulis,https://freesound.org/people/samulis,https://freesound.org/people/samulis/sounds/373651,373651
,373668__samulis__oboe-vibrato-d4-oboe-vib-d3-v3-main.wav,135Music_Musical instrument_Wind instrument_ woodwind instrument_Oboe,152Music_Musical instrument_Wind instrument_ woodwind instrument_Oboe,samulis,https://freesound.org/people/samulis,https://freesound.org/people/samulis/sounds/373668,373668
,119187__clruwe__alto-sax-a2-v115.wav,136Music_Musical instrument_Wind instrument_ woodwind instrument_Saxophone_Alto saxophone,153Music_Musical instrument_Wind instrument_ woodwind instrument_Saxophone_Alto saxophone,clruwe,https://freesound.org/people/clruwe,https://freesound.org/people/clruwe/sounds/119187,119187
,119193__clruwe__alto-sax-a3-v127.wav,136Music_Musical instrument_Wind instrument_ woodwind instrument_Saxophone_Alto saxophone,153Music_Musical instrument_Wind instrument_ woodwind instrument_Saxophone_Alto saxophone,clruwe,https://freesound.org/people/clruwe,https://freesound.org/people/clruwe/sounds/119193,119193
,119202__clruwe__alto-sax-c3-v115.wav,136Music_Musical instrument_Wind instrument_ woodwind instrument_Saxophone_Alto saxophone,153Music_Musical instrument_Wind instrument_ woodwind instrument_Saxophone_Alto saxophone,clruwe,https://freesound.org/people/clruwe,https://freesound.org/people/clruwe/sounds/119202,119202
